id_kks,value,session_date,session_id,cycle_id,tm_update
9,1.56156e-39,2020-05-28-16:06:45,6623,153,1590671366.30606
10,1.56228e-39,2020-05-28-16:06:45,6623,153,1590671366.32177
11,1.563e-39,2020-05-28-16:06:45,6623,153,1590671366.32619
12,1.56371e-39,2020-05-28-16:06:45,6623,153,1590671366.33079
13,-107502.0,2020-05-28-16:06:45,6623,153,1590671366.33588
14,-125.66,2020-05-28-16:06:45,6623,153,1590671366.34053
15,-110.428,2020-05-28-16:06:45,6623,153,1590671366.34486
16,-121.643,2020-05-28-16:06:45,6623,153,1590671366.34933
17,-0.000239258,2020-05-28-16:06:45,6623,153,1590671366.3547
18,-4.39453e-05,2020-05-28-16:06:45,6623,153,1590671366.35929
19,0.000166016,2020-05-28-16:06:45,6623,153,1590671366.36381
20,7.8125e-05,2020-05-28-16:06:45,6623,153,1590671366.36792
9,1.56156e-39,2020-05-28-16:06:45,6623,154,1590671367.37441
10,1.56228e-39,2020-05-28-16:06:45,6623,154,1590671367.39113
11,1.563e-39,2020-05-28-16:06:45,6623,154,1590671367.39564
12,1.56371e-39,2020-05-28-16:06:45,6623,154,1590671367.40012
13,-107502.0,2020-05-28-16:06:45,6623,154,1590671367.40522
14,-125.657,2020-05-28-16:06:45,6623,154,1590671367.40989
15,-110.425,2020-05-28-16:06:45,6623,154,1590671367.4145
16,-121.645,2020-05-28-16:06:45,6623,154,1590671367.41872
17,-0.0003125,2020-05-28-16:06:45,6623,154,1590671367.42362
18,-6.83594e-05,2020-05-28-16:06:45,6623,154,1590671367.42777
19,7.8125e-05,2020-05-28-16:06:45,6623,154,1590671367.43182
20,7.8125e-05,2020-05-28-16:06:45,6623,154,1590671367.4357
9,1.56156e-39,2020-05-28-16:06:45,6623,155,1590671368.442
10,1.56228e-39,2020-05-28-16:06:45,6623,155,1590671368.45839
11,1.563e-39,2020-05-28-16:06:45,6623,155,1590671368.46243
12,1.56371e-39,2020-05-28-16:06:45,6623,155,1590671368.46644
13,-107502.0,2020-05-28-16:06:45,6623,155,1590671368.47091
14,-125.656,2020-05-28-16:06:45,6623,155,1590671368.47462
15,-110.42,2020-05-28-16:06:45,6623,155,1590671368.47805
16,-121.643,2020-05-28-16:06:45,6623,155,1590671368.48142
17,-0.000205078,2020-05-28-16:06:45,6623,155,1590671368.486
18,-6.83594e-05,2020-05-28-16:06:45,6623,155,1590671368.49018
19,-2.44141e-05,2020-05-28-16:06:45,6623,155,1590671368.49472
20,-1.46484e-05,2020-05-28-16:06:45,6623,155,1590671368.49901
9,1.56156e-39,2020-05-28-16:06:45,6623,156,1590671369.50548
10,1.56228e-39,2020-05-28-16:06:45,6623,156,1590671369.51294
11,1.563e-39,2020-05-28-16:06:45,6623,156,1590671369.51735
12,1.56371e-39,2020-05-28-16:06:45,6623,156,1590671369.52186
13,-107503.0,2020-05-28-16:06:45,6623,156,1590671369.5268
14,-125.659,2020-05-28-16:06:45,6623,156,1590671369.53136
15,-110.426,2020-05-28-16:06:45,6623,156,1590671369.53564
16,-121.649,2020-05-28-16:06:45,6623,156,1590671369.54018
17,-0.00027832,2020-05-28-16:06:45,6623,156,1590671369.54567
18,1.95313e-05,2020-05-28-16:06:45,6623,156,1590671369.55009
19,0.00012207,2020-05-28-16:06:45,6623,156,1590671369.55413
20,-7.8125e-05,2020-05-28-16:06:45,6623,156,1590671369.55801
9,1.56156e-39,2020-05-28-16:06:45,6623,157,1590671370.56465
10,1.56228e-39,2020-05-28-16:06:45,6623,157,1590671370.58113
11,1.563e-39,2020-05-28-16:06:45,6623,157,1590671370.58576
12,1.56371e-39,2020-05-28-16:06:45,6623,157,1590671370.59041
13,-107502.0,2020-05-28-16:06:45,6623,157,1590671370.59535
14,-125.654,2020-05-28-16:06:45,6623,157,1590671370.60022
15,-110.429,2020-05-28-16:06:45,6623,157,1590671370.60435
16,-121.643,2020-05-28-16:06:45,6623,157,1590671370.60862
17,-0.000332031,2020-05-28-16:06:45,6623,157,1590671370.61392
18,-9.27735e-05,2020-05-28-16:06:45,6623,157,1590671370.61837
19,0.000253906,2020-05-28-16:06:45,6623,157,1590671370.62264
20,-2.92969e-05,2020-05-28-16:06:45,6623,157,1590671370.62673
9,1.56156e-39,2020-05-28-16:06:45,6623,158,1590671371.63213
10,1.56228e-39,2020-05-28-16:06:45,6623,158,1590671371.6468
11,1.563e-39,2020-05-28-16:06:45,6623,158,1590671371.64926
12,1.56371e-39,2020-05-28-16:06:45,6623,158,1590671371.65166
13,-107505.0,2020-05-28-16:06:45,6623,158,1590671371.65435
14,-125.656,2020-05-28-16:06:45,6623,158,1590671371.65685
15,-110.43,2020-05-28-16:06:45,6623,158,1590671371.65942
16,-121.64,2020-05-28-16:06:45,6623,158,1590671371.66194
17,-0.000180664,2020-05-28-16:06:45,6623,158,1590671371.66532
18,-3.90625e-05,2020-05-28-16:06:45,6623,158,1590671371.66835
19,-2.92969e-05,2020-05-28-16:06:45,6623,158,1590671371.67114
20,0.000112305,2020-05-28-16:06:45,6623,158,1590671371.67388
9,1.56156e-39,2020-05-28-16:06:45,6623,159,1590671372.67878
10,1.56228e-39,2020-05-28-16:06:45,6623,159,1590671372.68137
11,1.563e-39,2020-05-28-16:06:45,6623,159,1590671372.68347
12,1.56371e-39,2020-05-28-16:06:45,6623,159,1590671372.68556
13,-107506.0,2020-05-28-16:06:45,6623,159,1590671372.68803
14,-125.657,2020-05-28-16:06:45,6623,159,1590671372.69059
15,-110.428,2020-05-28-16:06:45,6623,159,1590671372.69313
16,-121.645,2020-05-28-16:06:45,6623,159,1590671372.69568
17,-0.000112305,2020-05-28-16:06:45,6623,159,1590671372.69909
18,4.88281e-06,2020-05-28-16:06:45,6623,159,1590671372.70165
19,0.000112305,2020-05-28-16:06:45,6623,159,1590671372.70416
20,-2.44141e-05,2020-05-28-16:06:45,6623,159,1590671372.70666
9,1.56156e-39,2020-05-28-16:06:45,6623,160,1590671373.7113
10,1.56228e-39,2020-05-28-16:06:45,6623,160,1590671373.72815
11,1.563e-39,2020-05-28-16:06:45,6623,160,1590671373.73257
12,1.56371e-39,2020-05-28-16:06:45,6623,160,1590671373.73705
13,-107504.0,2020-05-28-16:06:45,6623,160,1590671373.74231
14,-125.675,2020-05-28-16:06:45,6623,160,1590671373.74951
15,-110.426,2020-05-28-16:06:45,6623,160,1590671373.75325
16,-121.643,2020-05-28-16:06:45,6623,160,1590671373.75724
17,-0.000195313,2020-05-28-16:06:45,6623,160,1590671373.762
18,-5.85938e-05,2020-05-28-16:06:45,6623,160,1590671373.76595
19,0.000351563,2020-05-28-16:06:45,6623,160,1590671373.76966
20,1.46484e-05,2020-05-28-16:06:45,6623,160,1590671373.77332
9,1.56156e-39,2020-05-28-16:06:45,6623,161,1590671374.77908
10,1.56228e-39,2020-05-28-16:06:45,6623,161,1590671374.79403
11,1.563e-39,2020-05-28-16:06:45,6623,161,1590671374.79672
12,1.56371e-39,2020-05-28-16:06:45,6623,161,1590671374.79898
13,-107503.0,2020-05-28-16:06:45,6623,161,1590671374.80165
14,-125.668,2020-05-28-16:06:45,6623,161,1590671374.80411
15,-110.424,2020-05-28-16:06:45,6623,161,1590671374.8064
16,-121.641,2020-05-28-16:06:45,6623,161,1590671374.80861
17,-0.000107422,2020-05-28-16:06:45,6623,161,1590671374.81141
18,0.000102539,2020-05-28-16:06:45,6623,161,1590671374.8139
19,0.000268555,2020-05-28-16:06:45,6623,161,1590671374.81612
20,0.000166016,2020-05-28-16:06:45,6623,161,1590671374.81835
9,1.56156e-39,2020-05-28-16:06:45,6623,162,1590671375.82262
10,1.56228e-39,2020-05-28-16:06:45,6623,162,1590671375.83797
11,1.563e-39,2020-05-28-16:06:45,6623,162,1590671375.84192
12,1.56371e-39,2020-05-28-16:06:45,6623,162,1590671375.84651
13,-107502.0,2020-05-28-16:06:45,6623,162,1590671375.85156
14,-125.67,2020-05-28-16:06:45,6623,162,1590671375.85619
15,-110.427,2020-05-28-16:06:45,6623,162,1590671375.8607
16,-121.642,2020-05-28-16:06:45,6623,162,1590671375.86518
17,-4.39453e-05,2020-05-28-16:06:45,6623,162,1590671375.87052
18,-4.88281e-06,2020-05-28-16:06:45,6623,162,1590671375.87517
19,0.000161133,2020-05-28-16:06:45,6623,162,1590671375.87973
20,-6.83594e-05,2020-05-28-16:06:45,6623,162,1590671375.88398
9,1.56156e-39,2020-05-28-16:06:45,6623,163,1590671376.89049
10,1.56228e-39,2020-05-28-16:06:45,6623,163,1590671376.91359
11,1.563e-39,2020-05-28-16:06:45,6623,163,1590671376.91782
12,1.56371e-39,2020-05-28-16:06:45,6623,163,1590671376.9221
13,-107501.0,2020-05-28-16:06:45,6623,163,1590671376.92703
14,-125.669,2020-05-28-16:06:45,6623,163,1590671376.93164
15,-110.418,2020-05-28-16:06:45,6623,163,1590671376.93599
16,-121.647,2020-05-28-16:06:45,6623,163,1590671376.94043
17,-0.000195313,2020-05-28-16:06:45,6623,163,1590671376.9459
18,-0.000141602,2020-05-28-16:06:45,6623,163,1590671376.95058
19,0.000161133,2020-05-28-16:06:45,6623,163,1590671376.9551
20,7.8125e-05,2020-05-28-16:06:45,6623,163,1590671376.95943
9,1.56156e-39,2020-05-28-16:06:45,6623,164,1590671377.96614
10,1.56228e-39,2020-05-28-16:06:45,6623,164,1590671377.9826
11,1.563e-39,2020-05-28-16:06:45,6623,164,1590671377.98699
12,1.56371e-39,2020-05-28-16:06:45,6623,164,1590671377.9914
13,-107500.0,2020-05-28-16:06:45,6623,164,1590671377.99611
14,-125.668,2020-05-28-16:06:45,6623,164,1590671378.00011
15,-110.424,2020-05-28-16:06:45,6623,164,1590671378.00411
16,-121.643,2020-05-28-16:06:45,6623,164,1590671378.00808
17,-0.000107422,2020-05-28-16:06:45,6623,164,1590671378.01253
18,6.83594e-05,2020-05-28-16:06:45,6623,164,1590671378.01608
19,0.000229492,2020-05-28-16:06:45,6623,164,1590671378.01947
20,4.88281e-05,2020-05-28-16:06:45,6623,164,1590671378.02283
9,1.56156e-39,2020-05-28-16:06:45,6623,165,1590671379.02846
10,1.56228e-39,2020-05-28-16:06:45,6623,165,1590671379.03311
11,1.563e-39,2020-05-28-16:06:45,6623,165,1590671379.0376
12,1.56371e-39,2020-05-28-16:06:45,6623,165,1590671379.04185
13,-107501.0,2020-05-28-16:06:45,6623,165,1590671379.04665
14,-125.664,2020-05-28-16:06:45,6623,165,1590671379.05107
15,-110.43,2020-05-28-16:06:45,6623,165,1590671379.05554
16,-121.646,2020-05-28-16:06:45,6623,165,1590671379.05979
17,-8.78906e-05,2020-05-28-16:06:45,6623,165,1590671379.06466
18,0.000175781,2020-05-28-16:06:45,6623,165,1590671379.06902
19,0.000166016,2020-05-28-16:06:45,6623,165,1590671379.07348
20,-4.88281e-06,2020-05-28-16:06:45,6623,165,1590671379.07798
9,1.56156e-39,2020-05-28-16:06:45,6623,166,1590671380.08492
10,1.56228e-39,2020-05-28-16:06:45,6623,166,1590671380.10169
11,1.563e-39,2020-05-28-16:06:45,6623,166,1590671380.10567
12,1.56371e-39,2020-05-28-16:06:45,6623,166,1590671380.11014
13,-107499.0,2020-05-28-16:06:45,6623,166,1590671380.11487
14,-125.662,2020-05-28-16:06:45,6623,166,1590671380.11852
15,-110.43,2020-05-28-16:06:45,6623,166,1590671380.1217
16,-121.644,2020-05-28-16:06:45,6623,166,1590671380.12452
17,-0.000214844,2020-05-28-16:06:45,6623,166,1590671380.12861
18,7.32422e-05,2020-05-28-16:06:45,6623,166,1590671380.13139
19,-9.76563e-06,2020-05-28-16:06:45,6623,166,1590671380.13389
20,8.30078e-05,2020-05-28-16:06:45,6623,166,1590671380.13647
9,1.56156e-39,2020-05-28-16:06:45,6623,167,1590671381.14112
10,1.56228e-39,2020-05-28-16:06:45,6623,167,1590671381.1518
11,1.563e-39,2020-05-28-16:06:45,6623,167,1590671381.15455
12,1.56371e-39,2020-05-28-16:06:45,6623,167,1590671381.15727
13,-107502.0,2020-05-28-16:06:45,6623,167,1590671381.16019
14,-125.666,2020-05-28-16:06:45,6623,167,1590671381.1626
15,-110.424,2020-05-28-16:06:45,6623,167,1590671381.16491
16,-121.643,2020-05-28-16:06:45,6623,167,1590671381.16712
17,-8.30078e-05,2020-05-28-16:06:45,6623,167,1590671381.16986
18,0.0,2020-05-28-16:06:45,6623,167,1590671381.17201
19,0.000253906,2020-05-28-16:06:45,6623,167,1590671381.17415
20,0.000317383,2020-05-28-16:06:45,6623,167,1590671381.17627
9,1.56156e-39,2020-05-28-16:06:45,6623,168,1590671382.18055
10,1.56228e-39,2020-05-28-16:06:45,6623,168,1590671382.19501
11,1.563e-39,2020-05-28-16:06:45,6623,168,1590671382.19742
12,1.56371e-39,2020-05-28-16:06:45,6623,168,1590671382.19966
13,-107503.0,2020-05-28-16:06:45,6623,168,1590671382.20261
14,-125.659,2020-05-28-16:06:45,6623,168,1590671382.20502
15,-110.425,2020-05-28-16:06:45,6623,168,1590671382.20744
16,-121.643,2020-05-28-16:06:45,6623,168,1590671382.20994
17,-0.000249023,2020-05-28-16:06:45,6623,168,1590671382.2131
18,0.000141602,2020-05-28-16:06:45,6623,168,1590671382.21534
19,5.37109e-05,2020-05-28-16:06:45,6623,168,1590671382.21759
20,0.000107422,2020-05-28-16:06:45,6623,168,1590671382.21982
9,1.56156e-39,2020-05-28-16:06:45,6623,169,1590671383.2239
10,1.56228e-39,2020-05-28-16:06:45,6623,169,1590671383.23885
11,1.563e-39,2020-05-28-16:06:45,6623,169,1590671383.24164
12,1.56371e-39,2020-05-28-16:06:45,6623,169,1590671383.24458
13,-107502.0,2020-05-28-16:06:45,6623,169,1590671383.24733
14,-125.659,2020-05-28-16:06:45,6623,169,1590671383.2496
15,-110.425,2020-05-28-16:06:45,6623,169,1590671383.25203
16,-121.642,2020-05-28-16:06:45,6623,169,1590671383.25428
17,-0.00019043,2020-05-28-16:06:45,6623,169,1590671383.2574
18,2.44141e-05,2020-05-28-16:06:45,6623,169,1590671383.25975
19,0.000151367,2020-05-28-16:06:45,6623,169,1590671383.26221
20,0.000292969,2020-05-28-16:06:45,6623,169,1590671383.26437
9,1.56156e-39,2020-05-28-16:06:45,6623,170,1590671384.26871
10,1.56228e-39,2020-05-28-16:06:45,6623,170,1590671384.27545
11,1.563e-39,2020-05-28-16:06:45,6623,170,1590671384.27928
12,1.56371e-39,2020-05-28-16:06:45,6623,170,1590671384.28885
13,-107504.0,2020-05-28-16:06:45,6623,170,1590671384.29303
14,-125.667,2020-05-28-16:06:45,6623,170,1590671384.29707
15,-110.424,2020-05-28-16:06:45,6623,170,1590671384.30106
16,-121.644,2020-05-28-16:06:45,6623,170,1590671384.30505
17,-0.000307617,2020-05-28-16:06:45,6623,170,1590671384.30978
18,9.76563e-05,2020-05-28-16:06:45,6623,170,1590671384.31352
19,0.000366211,2020-05-28-16:06:45,6623,170,1590671384.31714
20,-0.000112305,2020-05-28-16:06:45,6623,170,1590671384.32074
9,1.56156e-39,2020-05-28-16:06:45,6623,171,1590671385.32668
10,1.56228e-39,2020-05-28-16:06:45,6623,171,1590671385.34268
11,1.563e-39,2020-05-28-16:06:45,6623,171,1590671385.34674
12,1.56371e-39,2020-05-28-16:06:45,6623,171,1590671385.35078
13,-107503.0,2020-05-28-16:06:45,6623,171,1590671385.35532
14,-125.661,2020-05-28-16:06:45,6623,171,1590671385.3594
15,-110.435,2020-05-28-16:06:45,6623,171,1590671385.36328
16,-121.643,2020-05-28-16:06:45,6623,171,1590671385.36729
17,-0.00034668,2020-05-28-16:06:45,6623,171,1590671385.37205
18,0.000161133,2020-05-28-16:06:45,6623,171,1590671385.37596
19,0.000112305,2020-05-28-16:06:45,6623,171,1590671385.37975
20,0.000112305,2020-05-28-16:06:45,6623,171,1590671385.38348
9,1.56156e-39,2020-05-28-16:06:45,6623,172,1590671386.38945
10,1.56228e-39,2020-05-28-16:06:45,6623,172,1590671386.40545
11,1.563e-39,2020-05-28-16:06:45,6623,172,1590671386.40942
12,1.56371e-39,2020-05-28-16:06:45,6623,172,1590671386.41339
13,-107503.0,2020-05-28-16:06:45,6623,172,1590671386.41777
14,-125.657,2020-05-28-16:06:45,6623,172,1590671386.42157
15,-110.428,2020-05-28-16:06:45,6623,172,1590671386.42542
16,-121.646,2020-05-28-16:06:45,6623,172,1590671386.42926
17,0.000214844,2020-05-28-16:06:45,6623,172,1590671386.43367
18,0.000141602,2020-05-28-16:06:45,6623,172,1590671386.43733
19,0.000161133,2020-05-28-16:06:45,6623,172,1590671386.44092
20,0.000102539,2020-05-28-16:06:45,6623,172,1590671386.44452
9,1.56156e-39,2020-05-28-16:06:45,6623,173,1590671387.45041
10,1.56228e-39,2020-05-28-16:06:45,6623,173,1590671387.46642
11,1.563e-39,2020-05-28-16:06:45,6623,173,1590671387.47047
12,1.56371e-39,2020-05-28-16:06:45,6623,173,1590671387.47453
13,-107502.0,2020-05-28-16:06:45,6623,173,1590671387.47905
14,-125.662,2020-05-28-16:06:45,6623,173,1590671387.4832
15,-110.424,2020-05-28-16:06:45,6623,173,1590671387.48707
16,-121.648,2020-05-28-16:06:45,6623,173,1590671387.49102
17,-5.37109e-05,2020-05-28-16:06:45,6623,173,1590671387.49573
18,-7.32422e-05,2020-05-28-16:06:45,6623,173,1590671387.49967
19,0.000170898,2020-05-28-16:06:45,6623,173,1590671387.50348
20,4.39453e-05,2020-05-28-16:06:45,6623,173,1590671387.50716
9,1.56156e-39,2020-05-28-16:06:45,6623,174,1590671388.51316
10,1.56228e-39,2020-05-28-16:06:45,6623,174,1590671388.52002
11,1.563e-39,2020-05-28-16:06:45,6623,174,1590671388.52405
12,1.56371e-39,2020-05-28-16:06:45,6623,174,1590671388.5279
13,-107501.0,2020-05-28-16:06:45,6623,174,1590671388.53204
14,-125.657,2020-05-28-16:06:45,6623,174,1590671388.53574
15,-110.425,2020-05-28-16:06:45,6623,174,1590671388.53942
16,-121.649,2020-05-28-16:06:45,6623,174,1590671388.54303
17,-0.00015625,2020-05-28-16:06:45,6623,174,1590671388.5474
18,-3.41797e-05,2020-05-28-16:06:45,6623,174,1590671388.55106
19,3.41797e-05,2020-05-28-16:06:45,6623,174,1590671388.55469
20,0.000141602,2020-05-28-16:06:45,6623,174,1590671388.55829
9,1.56156e-39,2020-05-28-16:06:45,6623,175,1590671389.56414
10,1.56228e-39,2020-05-28-16:06:45,6623,175,1590671389.57092
11,1.563e-39,2020-05-28-16:06:45,6623,175,1590671389.57461
12,1.56371e-39,2020-05-28-16:06:45,6623,175,1590671389.57831
13,-107501.0,2020-05-28-16:06:45,6623,175,1590671389.58239
14,-125.651,2020-05-28-16:06:45,6623,175,1590671389.59222
15,-110.43,2020-05-28-16:06:45,6623,175,1590671389.59672
16,-121.645,2020-05-28-16:06:45,6623,175,1590671389.60115
17,0.000180664,2020-05-28-16:06:45,6623,175,1590671389.60456
18,-0.000146484,2020-05-28-16:06:45,6623,175,1590671389.60713
19,-9.76563e-06,2020-05-28-16:06:45,6623,175,1590671389.60945
20,-7.8125e-05,2020-05-28-16:06:45,6623,175,1590671389.61165
9,1.56156e-39,2020-05-28-16:06:45,6623,176,1590671390.61609
10,1.56228e-39,2020-05-28-16:06:45,6623,176,1590671390.63074
11,1.563e-39,2020-05-28-16:06:45,6623,176,1590671390.63334
12,1.56371e-39,2020-05-28-16:06:45,6623,176,1590671390.63578
13,-107499.0,2020-05-28-16:06:45,6623,176,1590671390.63871
14,-125.658,2020-05-28-16:06:45,6623,176,1590671390.64164
15,-110.425,2020-05-28-16:06:45,6623,176,1590671390.64442
16,-121.644,2020-05-28-16:06:45,6623,176,1590671390.64679
17,-3.90625e-05,2020-05-28-16:06:45,6623,176,1590671390.64984
18,-9.76563e-06,2020-05-28-16:06:45,6623,176,1590671390.65222
19,7.8125e-05,2020-05-28-16:06:45,6623,176,1590671390.65452
20,9.27735e-05,2020-05-28-16:06:45,6623,176,1590671390.65674
9,1.56156e-39,2020-05-28-16:06:45,6623,177,1590671391.66401
10,1.56228e-39,2020-05-28-16:06:45,6623,177,1590671391.68206
11,1.563e-39,2020-05-28-16:06:45,6623,177,1590671391.68471
12,1.56371e-39,2020-05-28-16:06:45,6623,177,1590671391.68718
13,-107500.0,2020-05-28-16:06:45,6623,177,1590671391.6899
14,-125.673,2020-05-28-16:06:45,6623,177,1590671391.6922
15,-110.429,2020-05-28-16:06:45,6623,177,1590671391.69449
16,-121.646,2020-05-28-16:06:45,6623,177,1590671391.69667
17,-0.000239258,2020-05-28-16:06:45,6623,177,1590671391.69952
18,-3.41797e-05,2020-05-28-16:06:45,6623,177,1590671391.70225
19,3.41797e-05,2020-05-28-16:06:45,6623,177,1590671391.70507
20,-0.000107422,2020-05-28-16:06:45,6623,177,1590671391.70817
9,1.56156e-39,2020-05-28-16:06:45,6623,178,1590671392.71372
10,1.56228e-39,2020-05-28-16:06:45,6623,178,1590671392.72816
11,1.563e-39,2020-05-28-16:06:45,6623,178,1590671392.7303
12,1.56371e-39,2020-05-28-16:06:45,6623,178,1590671392.73231
13,-107500.0,2020-05-28-16:06:45,6623,178,1590671392.73783
14,-125.673,2020-05-28-16:06:45,6623,178,1590671392.74015
15,-110.425,2020-05-28-16:06:45,6623,178,1590671392.74222
16,-121.64,2020-05-28-16:06:45,6623,178,1590671392.74457
17,0.000166016,2020-05-28-16:06:45,6623,178,1590671392.7472
18,-3.41797e-05,2020-05-28-16:06:45,6623,178,1590671392.74928
19,0.000244141,2020-05-28-16:06:45,6623,178,1590671392.75134
20,6.34766e-05,2020-05-28-16:06:45,6623,178,1590671392.75342
9,1.56156e-39,2020-05-28-16:06:45,6623,179,1590671393.75749
10,1.56228e-39,2020-05-28-16:06:45,6623,179,1590671393.77205
11,1.563e-39,2020-05-28-16:06:45,6623,179,1590671393.77449
12,1.56371e-39,2020-05-28-16:06:45,6623,179,1590671393.77673
13,-107500.0,2020-05-28-16:06:45,6623,179,1590671393.77941
14,-125.67,2020-05-28-16:06:45,6623,179,1590671393.78206
15,-110.427,2020-05-28-16:06:45,6623,179,1590671393.78459
16,-121.647,2020-05-28-16:06:45,6623,179,1590671393.78707
17,-0.000195313,2020-05-28-16:06:45,6623,179,1590671393.79023
18,8.30078e-05,2020-05-28-16:06:45,6623,179,1590671393.7929
19,2.92969e-05,2020-05-28-16:06:45,6623,179,1590671393.79561
20,-5.85938e-05,2020-05-28-16:06:45,6623,179,1590671393.79832
9,1.56156e-39,2020-05-28-16:06:45,6623,180,1590671394.80336
10,1.56228e-39,2020-05-28-16:06:45,6623,180,1590671394.81935
11,1.563e-39,2020-05-28-16:06:45,6623,180,1590671394.82381
12,1.56371e-39,2020-05-28-16:06:45,6623,180,1590671394.82841
13,-107498.0,2020-05-28-16:06:45,6623,180,1590671394.83338
14,-125.665,2020-05-28-16:06:45,6623,180,1590671394.83801
15,-110.432,2020-05-28-16:06:45,6623,180,1590671394.84264
16,-121.643,2020-05-28-16:06:45,6623,180,1590671394.84721
17,-0.000185547,2020-05-28-16:06:45,6623,180,1590671394.85244
18,-1.95313e-05,2020-05-28-16:06:45,6623,180,1590671394.8569
19,0.000166016,2020-05-28-16:06:45,6623,180,1590671394.86105
20,0.000375977,2020-05-28-16:06:45,6623,180,1590671394.86516
9,1.56156e-39,2020-05-28-16:06:45,6623,181,1590671395.87161
10,1.56228e-39,2020-05-28-16:06:45,6623,181,1590671395.88828
11,1.563e-39,2020-05-28-16:06:45,6623,181,1590671395.89288
12,1.56371e-39,2020-05-28-16:06:45,6623,181,1590671395.8974
13,-107501.0,2020-05-28-16:06:45,6623,181,1590671395.90248
14,-125.668,2020-05-28-16:06:45,6623,181,1590671395.9071
15,-110.426,2020-05-28-16:06:45,6623,181,1590671395.91156
16,-121.64,2020-05-28-16:06:45,6623,181,1590671395.91565
17,-0.000317383,2020-05-28-16:06:45,6623,181,1590671395.92054
18,6.34766e-05,2020-05-28-16:06:45,6623,181,1590671395.92475
19,-0.000107422,2020-05-28-16:06:45,6623,181,1590671395.92881
20,-2.44141e-05,2020-05-28-16:06:45,6623,181,1590671395.9327
9,1.56156e-39,2020-05-28-16:06:45,6623,182,1590671396.93902
10,1.56228e-39,2020-05-28-16:06:45,6623,182,1590671396.95561
11,1.563e-39,2020-05-28-16:06:45,6623,182,1590671396.96009
12,1.56371e-39,2020-05-28-16:06:45,6623,182,1590671396.96452
